userId,movieId,rating,timestamp
26,4673,3.8,1772471448
26,668,3.8,1772471448
26,2833,4.4,1772471448
26,724,4.6,1772471448
26,103249,2.7,1772471448
26,3989,4.8,1772471448
26,55269,2.8,1772471448
26,27815,3.8,1772471448
26,48127,2.7,1772471448
26,79927,4.9,1772471448
26,5113,4.4,1772471448
26,40629,2.9,1772471448
26,49263,3.4,1772471448
26,31347,4.6,1772471448
26,65552,3.2,1772471448
26,45611,4.4,1772471448
26,1340,4.8,1772471448
26,8784,4.1,1772471448
26,6970,3.9,1772471448
26,7323,4.1,1772471448
26,4097,3.7,1772471448
26,27904,2.6,1772471448
26,1858,4.2,1772471448
26,5419,3.2,1772471448
26,3665,2.6,1772471448
26,33821,3.5,1772471448
26,72603,3.0,1772471448
26,3742,3.2,1772471448
26,74795,4.3,1772471448
26,6122,3.5,1772471448
26,2320,3.0,1772471448
26,8711,2.5,1772471448
26,57949,4.3,1772471448
26,79830,3.7,1772471448
26,37626,4.5,1772471448
26,3088,3.4,1772471448
26,87197,4.8,1772471448
27,10,3.4,1772471448
27,7979,2.7,1772471448
27,1153,4.7,1772471448
27,2422,2.9,1772471448
27,6954,5.0,1772471448
27,6370,2.8,1772471448
27,1148,4.4,1772471448
27,4533,3.1,1772471448
27,111661,4.2,1772471448
27,99859,3.7,1772471448
27,4753,3.5,1772471448
27,81562,4.2,1772471448
27,26155,3.7,1772471448
27,7704,4.5,1772471448
27,8870,3.1,1772471448
27,1217,3.0,1772471448
27,6283,3.4,1772471448
27,37495,3.4,1772471448
27,115149,4.6,1772471448
27,110655,4.8,1772471448
27,4186,4.2,1772471448
27,100390,3.8,1772471448
27,98243,3.9,1772471448
27,1116,3.3,1772471448
27,2362,4.4,1772471448
27,81156,4.5,1772471448
27,5990,2.8,1772471448
27,5419,3.4,1772471448
27,249,3.2,1772471448
27,110611,4.6,1772471448
27,697,4.7,1772471448
27,3155,4.6,1772471448
27,85736,4.6,1772471448
27,5383,4.6,1772471448
27,71156,3.6,1772471448
27,33615,4.2,1772471448
27,5902,2.7,1772471448
27,610,3.8,1772471448
27,2809,4.4,1772471448
27,44694,3.2,1772471448
28,104283,3.1,1772471448
28,2059,3.2,1772471448
28,1019,4.7,1772471448
28,79091,5.0,1772471448
28,7021,3.3,1772471448
28,6385,4.4,1772471448
28,4106,2.7,1772471448
28,5060,4.0,1772471448
28,1754,3.1,1772471448
28,2276,4.1,1772471448
28,83577,4.2,1772471448
28,3708,4.3,1772471448
28,11,2.7,1772471448
28,4152,4.0,1772471448
28,4002,4.3,1772471448
28,80779,4.4,1772471448
28,98239,3.6,1772471448
28,72603,3.5,1772471448
28,45186,4.1,1772471448
28,1586,3.7,1772471448
28,748,4.8,1772471448
28,5189,2.6,1772471448
28,4826,3.4,1772471448
28,26116,2.9,1772471448
28,5847,3.1,1772471448
28,39731,4.0,1772471448
28,1405,4.3,1772471448
28,1093,3.9,1772471448
28,5166,3.1,1772471448
28,6618,4.6,1772471448
28,6534,5.0,1772471448
28,2634,5.0,1772471448
28,68838,3.9,1772471448
28,608,4.3,1772471448
28,8404,3.3,1772471448
28,3007,4.6,1772471448
28,1950,2.9,1772471448
28,106222,3.4,1772471448
28,3814,3.6,1772471448
28,62511,3.2,1772471448
29,4367,3.3,1772471448
29,100159,2.7,1772471448
29,33085,4.2,1772471448
29,97423,2.9,1772471448
29,108825,4.9,1772471448
29,8667,4.6,1772471448
29,8014,2.8,1772471448
29,861,3.6,1772471448
29,45611,4.4,1772471448
29,51091,2.7,1772471448
29,901,4.5,1772471448
29,6293,3.7,1772471448
29,6281,4.7,1772471448
29,103141,3.5,1772471448
29,82,3.3,1772471448
29,76244,2.9,1772471448
29,6547,4.2,1772471448
29,1323,2.7,1772471448
29,8,4.1,1772471448
29,3095,4.3,1772471448
29,80185,3.8,1772471448
29,4104,4.6,1772471448
29,39307,5.0,1772471448
29,59976,4.7,1772471448
29,1884,4.4,1772471448
29,4558,3.3,1772471448
29,7136,3.6,1772471448
29,132,2.6,1772471448
29,3270,3.2,1772471448
29,2932,4.7,1772471448
29,17,4.0,1772471448
29,43912,4.0,1772471448
29,45183,2.5,1772471448
29,1582,3.4,1772471448
29,127114,4.0,1772471448
29,8042,4.6,1772471448
29,101962,4.7,1772471448
29,4471,3.4,1772471448
29,61323,4.0,1772471448
29,86487,2.6,1772471448
30,750,2.6,1772471448
30,68288,4.4,1772471448
30,1395,2.5,1772471448
30,195,2.8,1772471448
30,77212,4.2,1772471448
30,38994,2.5,1772471448
30,7304,4.2,1772471448
30,71619,2.7,1772471448
30,27402,3.8,1772471448
30,3041,3.2,1772471448
30,43932,4.3,1772471448
30,26290,2.6,1772471448
30,2615,2.6,1772471448
30,37477,5.0,1772471448
30,32554,4.9,1772471448
30,68319,4.4,1772471448
30,2975,3.9,1772471448
30,7716,3.8,1772471448
30,32029,4.5,1772471448
30,5779,3.7,1772471448
30,37113,3.4,1772471448
30,3449,3.4,1772471448
30,71936,4.7,1772471448
30,72701,4.1,1772471448
30,2442,4.4,1772471448
30,1463,2.9,1772471448
30,26365,3.3,1772471448
30,5340,4.0,1772471448
30,3224,2.8,1772471448
30,6870,2.7,1772471448
30,33660,2.9,1772471448
30,1934,4.1,1772471448
30,75440,5.0,1772471448
30,6639,4.6,1772471448
30,552,4.2,1772471448
30,80126,3.4,1772471448
30,65731,2.9,1772471448
30,58806,4.1,1772471448
30,1120,3.7,1772471448
30,3547,4.7,1772471448
